UserId,MovieId,Pred_rating
15,1752,2.05469618473
15,1754,2.51746172075
15,1792,2.48557710457
15,1816,3.01527539976
15,1836,2.23362850398
15,1862,1.37967223301
15,1895,2.31840975205
15,2025,3.34170542003
15,2269,2.22271817801
15,2282,2.7092629345
15,2334,2.14845608082
15,2387,2.51595153046
15,2406,2.66413267622
15,2413,2.31727246159
15,2539,2.48490063406
15,2568,1.22502703731
15,2717,2.30663522663
15,2718,2.5350167229
15,2976,2.82340052113
15,3146,1.81348693572
15,3285,2.24888421328
15,3316,1.61219133098
15,3476,3.30358032215
15,3484,1.7796431153
15,3552,2.54830749972
15,3577,2.72242647059
15,3707,1.27800662039
15,3728,2.86581421777
15,3755,2.35996870835
15,3968,1.67675471184
15,4007,3.34183006815
15,4019,2.80572788163
15,4388,1.52246378872
15,4642,3.34021801552
15,4823,2.25437292937
15,4914,3.23395251188
15,4958,1.82059084996
15,4992,1.80271955454
15,5000,2.72242647059
15,5110,2.61909858637
15,5171,1.55502051604
15,5291,2.98101707733
15,5296,2.74330956333
15,5299,2.6734329797
15,5308,2.42551866724
15,5346,2.87030893934
15,5364,2.94374643906
15,5620,2.09502457901
15,5816,2.66578670115
15,5959,3.40371644604
15,6037,2.72242647059
15,6059,2.21201032258
15,6155,2.78798958821
15,6157,1.48083294804
15,6188,2.66171139667
15,6283,3.0667886749
15,6287,1.60457577242
15,6433,3.94402028378
15,6586,2.31833458946
15,6754,2.82817986617
15,6773,2.80121712199
15,6879,2.64804541611
15,6885,2.72242647059
15,6944,2.80619731437
15,7010,3.4020812823
15,7034,3.25383013588
15,7173,1.62887751735
15,7325,2.01367177576
15,7346,2.54019823443
15,7444,2.11943885944
15,7445,2.90492459243
15,7451,2.5353020547
15,8264,3.99122628577
15,8464,2.87955603529
15,8531,2.72242647059
15,8781,2.93446247202
15,8917,3.62513579955
15,26587,3.49741768358
15,30812,2.97064251516
15,30825,2.44303446382
15,34150,1.6697799096
15,36529,2.99095528189
15,37386,1.55422318266
15,37741,2.5355054145
15,40583,2.65474285265
15,40815,2.73086666643
15,44004,2.8232028756
15,44555,3.22740841385
15,44788,3.13448208136
15,45447,2.44193189058
15,45517,2.39664783808
15,45672,1.62617855182
15,45720,2.29756841861
15,45722,2.25178805559
15,45728,2.79169406762
15,46970,2.24060255528
15,47999,3.23413758743
15,48043,2.7883638636
15,49286,2.82933614693
15,50851,3.29915343813
15,52604,3.62356030127
15,53322,2.52044534965
15,53464,1.13847416134
15,54001,2.45221209435
15,54272,2.43328126693
15,55247,2.89771279903
15,55442,3.12331205314
15,55830,2.34486934518
15,56174,2.39762640035
15,56563,2.72242647059
15,56775,2.75986969774
15,56782,3.37598106206
15,57368,2.54792068835
15,59126,2.96352939452
15,60074,2.12302264321
15,62434,2.51564784177
15,64839,3.63502708246
15,64957,2.5466013414
15,65802,1.51729826546
15,66203,3.18851518658
15,66596,2.72242647059
15,67087,3.37908712251
15,68324,2.72242647059
15,69436,2.72242647059
15,69524,2.40456587846
15,70862,2.40388761569
15,71264,2.9460717766
15,71282,2.88738833998
15,71462,3.01106183593
15,71535,2.6988363426
15,71838,2.23773906312
15,76077,2.47314336376
15,78209,2.20439079722
15,78574,2.58684903325
15,79185,1.73009927641
15,79242,2.79766781875
15,80126,2.36628698212
15,80862,2.88357958347
15,81834,3.00165933775
15,82854,1.62243008221
15,83827,2.72242647059
15,84374,2.05680214973
15,86833,2.76362138286
15,86882,3.2485704652
15,86898,2.72242647059
15,86911,2.2974482387
15,87222,2.75708764779
15,87485,1.48687085984
15,87869,2.43239307066
15,87930,2.72242647059
15,88125,2.98919821509
15,89470,3.01674252081
15,90870,2.72242647059
15,92420,3.09720974493
15,93721,2.61188709176
15,95199,2.72242647059
15,96737,3.06233537858
15,97913,2.58324343161
15,97938,2.49568775448
15,98122,3.82738830265
15,98154,2.70112137722
15,98809,3.05098870791
15,99007,2.91875075105
15,99112,2.35853988822
15,99114,2.92172866573
15,100083,2.72242647059
15,100383,3.46563005674
15,100581,2.72242647059
15,101112,2.54866273432
15,101362,3.54866273432
15,101864,2.29433522564
15,102123,2.56168291973
15,102125,2.8335155691
15,102880,0.92558103279
15,102903,1.68501060921
15,103249,2.22539269225
15,103253,2.23426603455
15,103372,2.72242647059
15,103810,2.80617304886
15,104211,2.72242647059
15,104241,2.82738830265
15,104272,2.72242647059
15,105504,3.19513857524
15,106072,2.44751396815
15,106782,3.23947686455
15,106916,3.05231525326
15,106920,3.0744795922
15,107348,1.93817049378
15,107406,3.37752585414
15,107910,2.72242647059
15,108188,2.54866273432
15,108190,2.44617972836
15,108689,2.72242647059
15,108729,2.30575980392
15,108932,3.22895838972
15,108945,1.52985069048
15,109187,1.40737807076
15,109374,2.68803159231
15,109487,3.0761800943
15,109673,2.06171218487
15,109687,2.72242647059
15,109848,3.08959528685
15,110102,3.15395219468
15,110127,2.03085828088
15,110553,2.52827472361
15,110730,1.81403129088
15,110771,2.72242647059
15,111228,2.72242647059
15,111360,1.30419724111
15,111362,2.99168879333
15,111364,2.73277498111
15,111443,2.2761606667
15,111622,2.9027043295
15,111759,3.05010548055
15,111781,2.99620538173
15,112138,1.58573582311
15,112171,1.92441241644
15,112183,2.39750910447
15,112370,0.327388302649
15,112552,2.97667400568
15,112556,2.93585208815
15,112623,3.22019735624
15,112788,2.72242647059
15,112852,3.04610034892
15,112940,2.72242647059
15,113345,1.45739914818
15,113348,1.82738830265
15,113378,2.92790592264
15,113741,2.45739914818
15,114180,2.81264959851
15,114635,2.58573582311
15,115149,2.24284734117
15,115502,2.72242647059
15,115569,2.73968531228
15,115617,2.62782430988
15,115713,3.09826817162
15,116161,2.82738830265
15,116797,3.05296183946
15,116799,2.72242647059
15,116823,2.25979076445
15,116897,3.54721279537
15,117176,2.70725601774
15,117529,2.8642353812
15,117533,2.45055459544
15,118696,2.16621454722
15,119141,1.66660445341
15,119145,2.81939252417
15,120466,1.45739914818
15,120799,2.06897258978
15,121171,2.72242647059
15,121231,4.74883829298
15,122882,2.92814580424
15,122886,2.62776486533
15,122890,2.72242647059
15,122892,2.86089598719
15,122900,2.77463945033
15,122902,1.98580676516
15,122904,2.14316851086
15,122920,2.60986168727
15,122924,1.95739914818
15,127136,2.72242647059
15,128360,2.97607327014
15,129937,2.72242647059
15,130452,2.72242647059
15,130490,2.64853484497
15,130576,2.72242647059
15,130634,2.32738830265
15,131013,1.57589303906
15,132046,3.00504870932
15,132480,2.72242647059
15,132796,3.04389120813
15,132961,2.72242647059
15,134130,2.67670354557
15,134368,2.57045925289
15,134393,1.74416560102
15,134853,2.46926551918
15,135133,2.03849838016
15,135436,3.14853484497
15,135567,2.72242647059
15,135569,2.72242647059
15,136020,1.8666266694
15,136562,2.54203431373
15,136864,1.38394271825
15,137337,2.72242647059
15,137857,2.71070772059
15,138036,3.11090420938
15,139385,2.9234203166
15,139644,2.90725134851
15,139757,1.58573582311
15,139855,2.72242647059
15,140110,3.80702051836
15,140174,3.31135412235
15,140267,4.04515374332
15,140711,2.24416560102
15,140928,2.72242647059
15,142488,2.7004276143
15,142507,2.72242647059
15,143385,2.21070772059
15,145839,2.72242647059
15,145935,3.14853484497
15,146656,1.58573582311
15,148626,3.21855338607
15,149352,1.74416560102
15,149354,2.45739914818
15,149406,2.92872236714
15,152057,2.72242647059
15,152077,3.34049012136
15,152079,2.72242647059
15,152081,2.6484883061
15,155820,2.72242647059
15,156607,1.4494001548
15,156609,2.72242647059
15,157200,2.72242647059
15,157296,3.14853484497
15,157667,2.72242647059
15,158238,2.72242647059
15,158528,2.72242647059
15,159093,2.72242647059
15,159690,2.72242647059
15,159755,2.72242647059
15,159858,2.72242647059
15,159972,2.72242647059
15,160080,2.72242647059
15,160271,2.72242647059
15,160563,2.14853484497
15,160565,2.72242647059
15,160567,2.72242647059
15,161155,2.72242647059
16,50,4.11655349414
16,318,4.26039615965
16,527,4.05014172837
16,1961,4.23274008446
16,4995,3.89147840312
16,6016,4.04890683373
17,260,4.25414547733
17,482,3.18903735696
17,714,3.49232407467
17,931,3.90499355628
17,1077,4.26508708826
17,1218,4.69442591322
17,1240,4.09233217198
17,1298,3.50120976323
17,1570,3.82586206897
17,1674,3.99628580911
17,2110,3.55675995824
17,2117,3.70780118501
17,2159,4.02228673609
17,2204,3.8866474377
17,2232,4.2893324321
17,2677,4.0658452047
17,2707,4.09500314311
17,2726,4.21077380579
17,3018,3.55971594725
17,3267,3.70738080019
17,4210,4.00644398126
17,4552,4.65692008944
17,4645,3.82586206897
17,4725,3.82586206897
17,4975,3.57394186067
17,5054,4.00689655172
17,5072,3.45215396486
17,5105,4.47474517614
17,5254,3.74321875208
17,5266,3.28972346412
17,5316,3.82256621455
17,5388,3.98434184547
17,5630,3.88724190089
17,5686,3.81014910867
17,5903,4.13088875971
17,5949,3.82586206897
17,6059,3.63743426674
17,6140,4.16660280971
17,6197,2.15692008944
17,6214,4.6780593666
17,6281,3.51748994524
17,6322,3.09779189353
17,6323,4.21305685915
17,6530,4.04409439517
17,6538,3.83392989013
17,6584,3.00551688068
17,6666,3.93574095087
17,6790,4.2791954023
17,6975,4.26913652218
17,6979,3.96333303738
17,7003,3.10343559838
17,7044,4.02753394993
17,7068,2.86386364262
17,7123,4.18754083678
17,7163,3.14097921912
17,7371,4.21383210872
17,7445,4.18505035685
17,7771,4.13534482759
17,7827,4.60919324377
17,7991,3.89332518735
17,8195,3.38903252489
17,8477,4.63297222661
17,8644,3.66760635143
17,8781,3.97031166154
17,8865,3.25093421257
17,8928,3.82586206897
17,27604,3.94707419018
17,27788,4.158326858
17,31952,3.82586206897
17,33004,3.68261104755
17,33615,3.66303657895
17,33683,4.16660280971
17,34048,3.20477646393
18,81,2.83009554467
18,85,3.47013442097
18,86,2.41935800367
18,92,3.72375624306
18,640,2.92097265913
18,748,3.03663917317
18,765,2.18320194619
18,785,3.37322965124
18,818,2.67472310125
18,849,2.32273724642
18,880,3.18638338025
19,2,3.44020285551
19,3,3.20837704343
19,23,2.95965720775
19,48,2.82469630392
19,64,2.44575762245
19,110,3.95579365586
19,122,3.30112134758
19,145,3.64550237638
19,153,2.79635629801
19,160,2.52956678364
19,166,2.56562138051
19,172,3.09936155156
19,179,3.54559411531
19,196,3.05365991034
19,208,2.90434459215
19,209,2.89782251111
19,231,3.45798304198
19,249,3.49656432789
19,261,3.6799087133
19,266,3.49247441222
19,276,3.94236921466
19,292,3.26539485071
19,293,4.02569772655
19,316,3.31810196589
19,318,4.24915100205
19,333,3.61264165756
19,337,3.72248331128
19,339,3.63160685614
19,344,3.34631600021
19,349,3.73972078226
19,350,3.42695361851
19,357,3.67494004427
19,364,3.75694758021
19,367,3.28896564115
19,379,3.59077617328
19,383,3.35929043483
19,407,3.77285429009
19,423,3.31297569668
19,429,2.93413786055
19,434,3.343031823
19,445,3.52423291149
19,450,3.45054774627
19,451,2.85318820657
19,454,3.40965574373
19,464,3.39780166782
19,465,3.27644073336
19,468,3.39584233374
19,479,3.9140303794
19,491,3.44118400966
19,500,3.5599722426
19,504,2.88065103465
19,509,3.82127606688
19,513,2.72439679172
19,519,2.69854081787
19,520,3.20815321007
19,547,3.15593126361
19,580,3.6775147929
19,586,3.46984216107
19,588,3.74142290401
19,595,3.80421710329
19,597,3.40016498325
19,674,2.86133670153
19,724,3.01447111555
19,891,1.82133960503
19,966,3.6775147929
19,982,5.03972732101
19,1013,3.76568280589
19,1022,3.9528933429
19,1082,3.97310317541
19,1088,3.36263233568
19,1091,3.13922509888
19,1126,2.4993032154
19,1127,3.76356785984
19,1320,3.47257047153
19,1327,3.1389146075
19,1332,3.90266026107
19,1334,3.26883484246
19,1336,4.07041974605
19,1371,3.4092341307
19,1373,2.94244265773
19,1377,3.10814389926
19,1381,2.75001457916
19,1382,4.26962005606
19,1388,3.12251997712
19,1389,2.1732463787
20,34,3.3239404354
20,231,3.09978961012
20,367,3.45205007449
20,497,3.25634295229
20,500,3.32971987922
20,597,3.44536770781
20,1097,3.15471400708
20,1247,2.93627724841
20,1269,3.49859913711
20,1293,3.27575434964
20,1580,3.38250267572
20,2690,3.51122215307
20,2762,3.26054832191
20,2908,3.15385672254
20,3406,2.96190022231
20,6385,3.57030593168
20,38038,3.05281211606
20,54259,3.23055882859
20,59784,3.13021306633
20,64285,2.85401232373
21,288,3.33174353431
21,379,3.66149804543
21,393,2.57156107033
21,918,3.93940058601
21,945,3.90761011158
21,948,3.56860323261
21,952,3.25026693286
21,1031,3.44887007494
21,1088,3.43212428598
21,1091,2.65756227912
21,1124,3.57108397525
21,1127,3.57711172168
21,1135,3.67154357783
21,1173,3.19075718303
21,1206,3.64201268319
21,1246,3.69397953822
21,1295,3.1922788727
21,1298,3.22511540955
21,1320,3.26786920339
21,1327,3.11380854084
21,1334,3.04747271129
21,1345,3.66508760316
21,1346,3.37401260216
21,1350,3.57672373902
21,1370,3.34743712302
21,1371,3.29861076892
21,1372,3.21248249216
21,1373,2.52588660175
21,1375,3.26536380633
21,1380,3.59776109651
21,1388,3.00432563763
21,1395,3.7912076725
21,1427,3.04285099053
22,163,3.31697718403
22,208,2.79500332813
22,355,2.4007003371
22,485,2.74612423249
22,586,2.98863829421
22,593,3.67602770557
22,1097,3.59320226741
22,1215,3.54362519902
22,1263,3.43284539724
22,1580,3.39354014482
22,1693,3.14942642829
22,1769,3.10763320889
22,1917,2.81025081608
22,2011,3.21398424405
22,2288,3.83702279125
22,2301,3.47002902419
22,2340,2.45005824861
22,2402,2.17970888268
22,2459,3.96093007804
22,2605,2.95580851217
22,2616,2.68272010588
22,2617,3.07372183203
22,2672,2.87088959454
22,2712,3.27786493206
22,2881,2.99608590131
22,2953,2.53457992556
22,3033,3.50291064055
22,3082,2.92552164541
22,3285,3.0539053022
22,3438,3.12035167285
22,3527,3.28491668554
22,3697,2.83006956817
22,3826,2.56852246322
22,3868,3.61894006512
22,3977,2.69521425817
22,3999,2.87679538965
22,4015,2.64221931969
22,4027,3.66885287402
22,4239,3.68175423236
22,4370,3.01292783777
22,5266,2.8640203914
22,5400,3.21679858422
22,6754,3.45797804813
22,31184,3.38352272727
23,1,3.94587032929
23,6,3.99544430818
23,11,3.49168800514
23,32,4.02929600922
23,34,3.76985388361
23,62,3.57138060136
23,104,3.42886989829
23,185,3.15275175899
23,300,3.93708303155
23,306,3.95655809706
23,307,4.30244613463
23,431,3.75265084961
23,471,3.82700438033
23,535,4.06763712853
23,586,3.25590998096
23,588,3.83077052834
23,589,3.99929580573
23,597,3.36187235539
23,670,4.02385057471
23,909,4.09784652271
23,910,4.02513581444
23,920,3.99567917758
23,924,4.03254090168
23,965,4.11699013427
23,1078,3.75736843485
23,1080,3.9563581642
23,1185,3.86134369852
23,1199,4.03694151748
23,1227,3.99821429711
23,1231,4.12074488757
23,1232,3.04939148255
23,1233,4.19637058707
23,1240,3.99607321769
23,1246,3.84405111235
23,1254,4.21011582186
23,1256,4.47432365438
23,1262,4.15887007468
23,1263,4.32047878892
23,1265,3.99189235786
23,1281,4.27996608344
23,1291,4.03785249687
23,1348,4.23266681651
23,1380,3.51642900633
23,1391,3.31217427996
23,1464,3.90220504207
23,1527,3.60549100749
23,1556,1.97495707561
23,1873,3.71732857217
23,1900,3.69071603672
23,1949,3.64981163877
23,2132,3.58995766472
23,2174,3.71309439887
23,2178,3.82950035661
23,2324,4.1747203073
23,2360,3.94490974554
23,2394,3.59142661288
23,2424,3.10945719598
23,2467,4.23002561167
23,2502,4.00510722356
23,2539,3.64654961917
23,2542,4.05863345108
23,2571,4.13172153209
23,2599,4.0854065523
23,2600,3.16666499312
23,2617,3.56725040623
23,2716,3.94734995467
23,2729,3.81527288334
23,2746,3.45245767556
23,2762,4.01548011058
23,2952,3.55370485067
23,2959,4.19645813256
23,2987,3.87058776774
23,3019,4.36172639688
23,3267,3.70330228675
23,3415,2.65145474138
23,3448,4.00719112731
23,3510,3.72632565419
23,3671,4.25878021343
23,3730,4.26736200359
23,3741,4.38214262829
23,3989,4.52406628287
23,4008,3.58180200517
23,4011,3.99260511722
23,4148,3.32912662629
23,4267,3.56905135187
23,4310,2.9051528673
23,4458,4.05951724138
23,4848,3.78704896671
23,4878,4.23056892584
23,4886,3.9405801953
23,4976,3.37017205309
23,4978,3.32452978325
23,5073,4.43725231601
23,5222,3.39449970312
23,5299,3.64490978758
23,5304,3.35189360627
23,5377,3.72921349912
23,5388,3.68408067186
23,5502,3.29948708201
23,5881,2.15084510425
23,5949,3.69051724138
23,5954,3.99422395205
23,6008,3.67562890391
23,6197,2.02157526186
23,6214,4.60182132282
23,6323,3.99200505431
23,6404,3.69051724138
23,6537,3.09373658379
23,6552,4.09532248716
23,6599,3.69051724138
23,6620,3.8603149371
23,6641,4.12243526803
23,6796,4.1205060248
23,6944,3.80927934799
23,6954,3.81739863822
23,6975,4.2554027477
23,7038,3.64123212936
23,7147,4.09265728972
23,7161,3.14894855246
23,7323,3.80976146473
23,7371,3.85170179708
23,7569,3.84460575685
23,7759,3.69051724138
23,8507,3.97950174182
23,8656,3.79847178683
23,8910,3.97408815957
23,8966,3.47393961277
23,25753,3.69051724138
23,25805,5.08275862069
23,26729,4.31214467456
23,27317,4.443065048
23,30793,3.48148984653
23,31101,3.69051724138
23,32587,4.25270551377
23,32892,3.69051724138
23,33794,3.97626375627
23,36517,3.43633540628
23,36529,4.05345052259
23,37733,3.78675901892
23,39869,3.54683908046
23,41863,4.37017205309
23,42004,4.29287341836
23,42734,3.47772550498
23,45447,3.21934353478
23,45722,3.38787308692
23,48385,3.67792540694
24,36,3.98171777922
24,81,3.92349915558
24,610,3.54778570219
24,1034,3.35330217507
24,1161,3.81015463209
25,78,3.51098869916
25,842,2.7203253204
25,1354,3.11304414024
25,1358,3.68816841256
25,1409,3.26293771016
25,1483,3.65018958073
26,1,3.4821064459
26,47,3.74073102284
26,50,3.82399407795
26,153,3.29632524023
26,165,3.42199152434
26,260,3.56455375635
26,316,3.42601062706
26,344,3.40951590584
26,367,3.27580344392
26,377,3.41184234399
26,380,3.33900188591
26,457,3.55557335574
26,500,3.58361007779
26,589,3.48534633855
26,608,3.60854990324
26,648,3.49067786086
26,733,3.36193912423
26,780,3.30604511379
26,858,3.8795473843
26,1089,3.63525951497
26,1196,3.72759626521
26,1198,3.74343092339
26,1580,3.48896256835
26,1653,3.25664746722
26,2329,3.59506190355
26,2355,3.35804567033
26,2858,3.72289976564
26,3114,3.38731372984
26,5608,3.8865872523
26,5952,3.66219491216
26,7323,3.69018925592
26,7361,3.85066941868
26,38038,3.90728183054
26,53129,4.14822949779
26,55280,3.93598065538
27,1213,4.14089838831
27,1610,3.98465754934
27,1704,4.19565772441
27,2356,3.49913751615
27,2502,4.05483936247
28,345,4.32358572908
28,899,4.26162936874
28,908,4.16776670198
28,909,4.30536553368
28,933,4.27276773847
28,1206,4.3832287297
28,1252,4.1972865847
28,1674,4.45004689649
28,2300,4.16299359129
28,2406,4.4444833941
29,2571,3.19087942865
29,6365,2.33564620843
29,6502,2.77976899007
29,6934,1.91984278049
29,58559,2.99185238701
30,34,3.95772183568
30,45,3.78665370644
30,70,3.32236461966
30,1114,3.50095924227
30,1517,3.60821774464
30,1882,3.17565344697
30,2023,3.68718313055
30,2268,4.00006888318
30,2617,3.55426968929
30,2782,4.10469684963
30,2912,4.11128654642
30,3038,5.37990024568
30,3082,3.3812518788
30,3107,3.68380540602
30,3421,4.06700317885
30,3812,3.6089121637
30,3897,4.16374389359
30,4012,2.98624352704
30,4014,3.97473356074
30,4018,3.6083344441
30,4022,3.86595428384
30,4025,3.1495617491
30,4088,3.79702970297
30,4122,3.79702970297
30,4146,3.79702970297
30,4226,4.30640773829
30,4306,4.07771617849
30,4322,4.10348228843
30,4333,3.41761912274
30,4352,2.07283364087
30,4354,3.79702970297
30,4396,4.25228253928
30,4409,4.29090578366
30,4410,4.88129710219
30,4482,3.58601712003
30,4487,2.44797825319
30,4489,3.86577900721
30,4491,3.79702970297
30,4496,1.92887234089
30,4498,3.79702970297
30,4499,3.53415566362
30,4503,3.34434981442
30,4526,3.09540537243
30,4528,3.79702970297
30,4564,3.15729266458
30,4570,4.63935443219
30,4573,3.79702970297
30,4700,3.2622969703
30,4728,3.48412105011
30,4733,4.50095924227
30,4751,3.79702970297
30,4776,3.88959650272
30,4787,3.7210686756
30,4803,3.30018945048
30,4830,3.79702970297
30,4832,3.47668451469
30,4835,3.2501666446
30,4881,4.19992255248
30,4886,3.96955163984
30,4889,4.00373666814
30,4890,3.30624407258
30,4896,3.760381798
30,4898,4.50095924227
30,4929,2.59380580934
30,4932,4.0437647776
30,4941,3.71751963727
30,4951,3.62804875597
30,4954,3.1999138907
30,4960,3.79702970297
30,4963,4.13352353164
30,4971,4.0437647776
30,4978,3.39452894053
30,4979,3.99054029165
30,4993,4.35901885991
30,4995,4.13419663654
30,5015,3.66316664107
30,5027,3.36284863844
30,5043,3.79702970297
30,5049,3.95558256177
30,5061,1.58641744265
30,5064,4.27327398363
30,5111,4.45628896223
30,5120,3.89022424032
30,5122,3.79702970297
30,5125,3.79702970297
30,5127,3.0978427111
30,5152,4.03919246996
30,5161,3.79702970297
30,5172,1.3358898066
30,5187,3.79702970297
30,5193,3.99681154211
30,5198,3.79702970297
30,5208,3.79702970297
30,5214,4.1199677273
30,5237,3.63205438801
30,5247,3.12833434661
30,5250,4.25162700286
30,5269,3.70070883555
30,5276,3.79702970297
30,5277,3.79702970297
30,5293,3.76098157215
30,5297,4.22067556146
30,5299,3.87847029966
30,5303,3.08162814781
30,5307,3.79702970297
30,5308,3.51388386462
30,5309,2.90154042481
30,5334,2.72750034619
30,5335,3.79702970297
30,5344,4.19064672425
30,5359,2.47668451469
30,5364,3.8247794138
30,5366,3.79702970297
30,5382,4.39981155142
30,5388,3.82814581114
30,5391,4.35196703346
30,5400,3.584554788
30,5445,3.76723846169
30,5452,2.10369840118
30,5464,3.85320080835
30,5471,3.79702970297
30,5502,3.59425326166
30,5506,3.66942949605
30,5534,3.79702970297
30,5544,4.05890230472
30,5548,3.79090578366
30,5561,3.79702970297
30,5564,2.26698162605
30,5581,2.5437647776
30,5620,3.46379541253
30,5630,4.01713453139
30,5655,4.15307083408
30,5670,4.29149786105
30,5679,3.89083637052
30,5680,4.32092931584
30,5689,3.79702970297
30,5694,2.38205223453
30,5696,3.79702970297
30,5699,3.79702970297
30,5703,3.79702970297
30,5705,2.2885349387
30,5707,3.156403655
30,5712,3.31447156344
30,5723,3.79702970297
30,5729,3.79702970297
30,5732,5.19064672425
30,5742,3.79702970297
30,5745,3.79702970297
30,5773,3.79702970297
30,5812,4.24421777323
30,5843,3.79702970297
30,5846,3.79702970297
30,5847,2.40431571163
30,5854,3.79702970297
30,5857,3.79702970297
30,5859,3.79702970297
30,5869,3.79702970297
30,5900,2.69270352478
30,5902,4.40294828686
30,5923,3.0437647776
30,5926,3.79702970297
